Taxon_Name	Level	1MB_8	1MB_Cec	1MB_Col	1MN_8	1MR_Cec	1MR_Col	1MR_Stom	2MB_8	2MN_8	2MN_Cec	2MN_Col	2MR_8	2MR_Cec	2MR_Col	3MB_8	3MB_Cec	3MB_Col	3MB_Duo	3MN_8	3MN_Cec_soup	3MR_8	3MR_Cec	3MR_Col	41MN_6	41MN_Cec	41MN_Col	41MN_Stom	42MB_Cec	42MB_Col	42MB_Duo	42MB_Stom	43MB_Stom	45FB_6wk	4MB_8	4MB_Cec	4MB_Col	4MB_Col_cont	4MB_Duo	4MN_8	4MN_8w	4MN_Cec	4MN_Col	4MN_Stom	4MR_8	5FB_8	5FB_Cec	5FB_Col	5FN_8	5FR_8	5FR_Cec	5FR_Col	5FR_Stom	6FR_8	6FR_Cec	6FR_Col	6FR_Stom	71MB_0	71MB_12	71MB_16	71MB_1_	71MB_2	71MB_20	71MB_4	71MB_8	71MB_Cec	71MB_Col	71MB_Stom	71MN_0	71MN_12	71MN_16	71MN_1_	71MN_2	71MN_20	71MN_4	71MN_8	71MN_Cec	71MN_Col	71MN_Duo	71MN_Stom	71MR_0	71MR_12	71MR_16	71MR_1_	71MR_2	71MR_4	71MR_8	71MR_Cec	72MB_0	72MB_12	72MB_16	72MB_1_	72MB_20	72MB_4	72MB_8	72MB_Cec	72MB_Col	72MB_Duo	72MB_Stom	72MG_0	72MG_1	72MG_12	72MG_16	72MG_2	72MG_20	72MG_4	72MG_8	72MG_Cec	72MN_0	72MN_12	72MN_16	72MN_1_	72MN_2	72MN_20	72MN_4	72MN_8	72MR_0	72MR_1	72MR_12	72MR_16	72MR_2	72MR_20	72MR_4	72MR_8	72MR_Col	72MR_Duo	72MR_Stom	75MR_8	76MB_8	76MN_8	76MR_8	76MR_8w	77FB_8	77FB_8w	77FN_8	77FN_8w	77FR_8	78FN_8	78FR_8	7FN_8	7FN_Cec	7FN_Col	7FN_Duo	7FN_Stom	7FR_8	7FR_8w	7FR_Col	7FR_Duo	7FR_Stom	8FB_8	8FB_Cec	8FB_Stom	8FR_8	8FR_Cec	8FR_Cec_soup	_71MR_20
Bifidobacteriaceae	family	0.0	4.72612127227e-05	0.0	0.0	0.0	0.0	4.27816637789e-05	6.95652173913e-05	0.0	2.82769443934e-05	0.0	7.11946461626e-05	0.0	0.0	0.0	0.000134255219172	0.0	0.000145127349249	5.892636169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80324054607e-05	4.74969127007e-05	0.0	0.0	0.0	0.0	0.000270720251228	0.0028522958185	0.000622457849945	0.000124766063631	6.8195767316e-05	0.000289813070569	0.00074234257496	0.00147017772402	0.0	0.00170023276996	0.0	0.0	0.0	0.0	0.0	6.50184489849e-05	0.0	0.000377572210685	0.0	0.0	0.0	0.0	0.00695376107328	0.0	0.0	0.0	8.01740923147e-05	0.0	0.0	0.0	4.04089384572e-05	0.0	1.76531855173e-05	0.00400922794365	0.0	0.0	4.81881264456e-05	9.03587241348e-05	9.87947046038e-05	0.0	0.0	7.63133042707e-05	0.0	0.000110213657047	0.0	0.0104425658876	5.50494068426e-05	0.0	0.0	0.0	8.96499170738e-05	2.15473125114e-05	0.0	0.0150661367815	0.000796734372695	0.000181035523193	0.0128428344098	0.00531880909788	0.000672707015073	0.039315493504	5.52043942698e-05	0.000219711811341	0.0	0.0	0.00743743681789	0.0211453937154	0.000965667086272	0.00560947759064	0.00594489122308	0.00185941494837	0.0141279319362	0.00111834747714	0.0	0.0116681480361	0.00048294597042	0.00092108293036	0.0123988911252	0.00196640910563	0.00168039673757	0.0231959724035	0.0261998943036	0.00626284047982	0.00771699788295	0.00218727831639	0.00206233479536	0.0265494679321	0.00175334070985	0.000288926245009	0.0133232016211	2.11702938437e-05	0.000119803522224	0.0	6.20116581917e-05	0.0297437647805	0.00333646526433	0.00122863134705	0.00193587147594	4.86085794143e-05	0.0	0.0	0.0	8.06679304642e-05	0.00695957523322	0.00967005835703	0.0	0.0	8.15361408945e-05	0.000220054280056	0.0	0.000409165302782	0.00209660350233	0.0	0.0	0.0	0.0	0.0	0.0	0.000279056788056	0.00351563742802	5.35963125737e-05	0.0
Aeriscardovia	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67819023965e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011185473798	0.0	0.0	4.54638448774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000204823595678	0.0	0.0	2.78454577097e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95916858915e-05	0.0	0.0	0.0	0.0	0.0	3.00385996005e-05	0.0	0.0	0.0	3.1489616299e-05	0.0	0.000302683069206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000316349328746	6.88535877637e-05	0.0	0.000262098661425	3.19447993867e-05	0.0	0.000533255768858	0.0	0.0	0.0	0.0	0.000185678034289	0.00041547309265	0.0	0.000185555238367	5.47075879424e-05	0.0	0.000156109745151	0.0	0.0	0.000472777473099	0.0	0.0	0.000170888239092	4.62684495443e-05	4.09852862822e-05	0.000354279321275	0.00014413144788	0.000198820332693	0.000136584033327	0.000177346890518	5.80939378976e-05	0.000305579522577	6.80909013533e-05	0.0	5.06585612969e-05	0.0	0.0	0.0	0.0	0.00102396567277	0.000210925964986	0.0	6.67541888253e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000130929223403	0.0	0.0	0.0	0.0	0.0	0.0	7.98706096124e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.77235849957e-05	0.0	0.0
Alloscardovia	genus	0.0	0.0	3.94042083695e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.11796918983e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.24394177312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.40883768841e-05	3.23185314459e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023646252069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74083495436e-05	3.79082241892e-05	0.0	0.0	0.0	4.85001333754e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7065866044e-05	0.0	0.0	0.0	0.0
Bifidobacterium	genus	5.15224895667e-05	0.000236306063614	7.88084167389e-05	2.80441976555e-05	0.0	6.89548173559e-05	0.000342253310231	0.00071884057971	0.000128514882023	2.82769443934e-05	0.0	0.000735678010347	0.0	0.0	1.74684694127e-05	0.000134255219172	0.000102359383797	0.000145127349249	0.000333916049577	0.000283657766904	0.00020892092343	6.71375245052e-05	0.0	0.0	4.35312554414e-05	0.0	0.000103993344426	0.0	5.60648109214e-05	9.49938254013e-05	2.50934731876e-05	0.0	3.16901966377e-05	0.000128024580719	0.00347875522828	0.0144851885684	0.00424988463066	0.00548970679975	0.00190948148485	0.0025600154567	0.00448633121389	0.0139387736112	0.0	0.0402186013561	0.0	0.0	0.0	6.07152253547e-05	5.45896225128e-05	0.000390110693909	5.10321247225e-05	0.00556919010761	9.58841719203e-05	0.000198567008092	0.000145047658516	0.0	0.0524860463925	0.000108007690148	0.0	9.7459101984e-05	0.000114534417592	0.0	0.000475050355338	0.0	0.000444498323029	0.0	7.06127420693e-05	0.115438887271	0.000148013839294	0.000265228538591	0.000240940632228	0.000225896810337	0.000222288085359	0.0	9.78454433377e-05	0.000238479075846	0.0	0.000771495599326	8.95816536773e-05	0.0644282533025	0.0	0.000654593061314	0.0	0.000168204536717	0.0	7.54155937901e-05	0.0	0.221681792119	0.00872473319235	0.00695981011385	0.0981746700365	0.0506005622285	0.00937585402258	0.223951263655	0.000441635154158	0.00357031693429	0.000929913860611	0.00155960619943	0.189752635597	0.0741510135357	0.00500077598248	0.0289037967456	0.0417418896001	0.0315934522031	0.112340475354	0.00677587000855	0.0	0.189735055504	0.0032196398028	0.00233560314484	0.0912922948392	0.0589228704946	0.0531989015943	0.157150848406	0.229136972919	0.0738120485122	0.0531824079765	0.0831461338378	0.0819124524356	0.289491659477	0.0381819729339	0.0159960075646	0.240054035799	0.00321788466424	0.000718821133341	3.66542042372e-05	0.000496093265534	0.325450422995	0.0930375256467	0.0419217488932	0.024587792884	7.29128691214e-05	0.0	6.05436822668e-05	0.0	0.0	0.160620227191	0.111215023193	0.0	0.000105616138146	0.000489216845367	0.000733514266852	0.000291000800252	0.0394844517185	0.0291328048561	7.16152827013e-05	0.00863697705803	0.0	0.00015783560957	0.0	3.7065866044e-05	0.00199990698107	0.0510006044987	0.000830742844892	8.56164383562e-05
Gardnerella	genus	0.0	0.0	0.0	0.000112176790622	0.0	3.4477408678e-05	0.0	4.63768115942e-05	2.57029764047e-05	5.65538887868e-05	8.15245083053e-05	0.000166120841046	0.000534973920021	0.0	0.000122279285889	0.0	5.11796918983e-05	0.0	0.000255347567323	0.0	9.49640561048e-05	0.0	0.000171108354365	0.000130058340456	0.0	0.0	0.000155990016639	0.0	2.80324054607e-05	0.000854944428612	0.0	0.0	0.0	0.0001066871506	0.0	0.0	0.0	0.000249532127261	0.0	0.00120755446071	0.000112965174451	1.86098446078e-05	0.000239640539191	6.07225989272e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.10321247225e-05	0.000943930526713	0.0	0.0	4.14421881475e-05	0.0	2.04823595678e-05	0.0	0.0	1.39227288549e-05	0.0	0.0	0.000342036255843	0.0	8.08178769144e-05	0.0	3.53063710347e-05	2.23979214729e-05	3.70034598235e-05	7.07276102909e-05	3.21254176304e-05	0.0	0.0	6.0077199201e-05	3.91381773351e-05	0.0	0.0	0.0	8.95816536773e-05	0.000129721315374	8.2574110264e-05	0.000218197687105	7.8782029819e-05	0.0	6.72374378054e-05	4.30946250229e-05	0.000253373028441	0.0	0.0	0.0	7.48853318356e-05	0.0	0.0	0.0	0.0	0.0	4.8942834769e-05	0.000487376937323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131570291428	7.27872670807e-05	0.0	4.0245497535e-05	0.0	0.0	0.000138805348633	4.09852862822e-05	0.0	3.20292106401e-05	0.0	0.0	0.0	0.0	0.0	6.80909013533e-05	0.0	3.37723741979e-05	0.000169362350749	0.0	0.0	0.000124023316383	0.0	0.000594427719507	4.2366598174e-05	4.45027925502e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000440108560111	0.000363751000315	0.000409165302782	5.99029572093e-05	0.000196942027429	0.0188933873144	0.000528660977268	1.85688952436e-05	0.0	3.7065866044e-05	6.97641970141e-05	9.54471699914e-05	0.0	0.0
Parascardovia	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.72196892156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14421881475e-05	0.0	2.04823595678e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.93910149095e-05	0.0	0.0	0.0	0.0	9.88591652332e-05	0.0	0.0	0.000112327997753	0.0	0.0	0.000452459440243	0.0	0.0	0.0	0.0	0.000134100802542	0.000262404058516	0.0	8.56408792464e-05	3.6471725295e-05	3.32038383637e-05	3.90274362877e-05	0.0	0.0	3.78221978479e-05	0.0	0.0	0.00015190065697	0.0	0.0	0.00013052396047	0.000176160658521	4.97050831732e-05	0.0	0.0	0.0	0.000107851596204	0.0	0.0	0.000101317122594	0.0	0.0	0.0	0.0	0.000146280810396	0.0	4.2366598174e-05	4.45027925502e-05	2.43042897071e-05	0.0	0.0	0.0	0.0	0.0	7.48166990872e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.99353048062e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coriobacteriaceae	family	0.00790870214849	0.00120516092443	0.00252186933565	0.0162936788378	0.00186946581278	0.00320639900705	0.00859911441956	0.00813913043478	0.00627152624274	0.00452431110294	0.00613471924997	0.0105368076321	0.00682091748027	0.00738123282293	0.00414002725081	0.000486675169497	0.0016121602948	0.00137870981787	0.00206242265915	0.000638229975535	0.00157640333134	0.00237666836748	0.00436326303632	0.0263832633496	0.000990336061292	0.00549109776574	0.0	0.0140197397936	0.00123342584027	0.00128241664292	0.000978645454317	0.00261763917802	0.000871480407536	0.0216361541416	0.00483235648443	0.00367256389702	0.00377767522725	0.0111041796631	0.0159350776295	0.0137902719413	0.00961817771036	0.014236531125	0.0	0.0165570286408	0.00345149068693	0.000572578686192	0.00147474499201	0.00394648964805	0.0030024292382	0.00086149444905	0.00107167461917	0.00103832357938	0.00467435338112	0.0133536312942	0.0322834645669	0.000466833595043	0.0270674381689	0.02049985959	0.0133810232761	0.0276505395057	0.0201007902875	0.00827818612488	0.0196480826968	0.00964208748972	0.00246494524589	0.00535991502574	0.000653167864141	0.0146706385647	0.00738219023479	0.0136504287861	0.0304067077872	0.0038176560947	0.00535961272476	0.00537690932849	0.0149899219193	0.00203184172621	0.00165998623426	0.00066128194228	8.95816536773e-05	0.0472617992346	0.00867028157772	0.0430940432031	0.00460874874441	0.00314782775855	0.00968219104397	0.0103750309743	0.00424399822639	0.00739466555944	0.00861653469729	0.0311984551635	0.015033230366	0.00828967544084	0.0313229203893	0.0121517678237	0.00121449667394	0.00541955801307	0.00225137039937	0.00107222926211	0.024653916775	0.0257374647395	0.0114500525944	0.0222666286041	0.0198588544231	0.0132483315071	0.0143035553994	0.0117536127009	0.00759413819876	0.0389190415855	0.015232920817	0.0136846606796	0.0106710211522	0.0312312034424	0.00743882946022	0.0119895580832	0.00459619172685	0.0377924315727	0.0244485419654	0.00803972570348	0.01077642548	0.0225769341386	0.0366839731041	0.0284461021223	0.00212765957447	0.0225251926497	0.00269557925003	0.00012828971483	0.0347575344165	0.00809420484189	0.0517343866848	0.0150613256509	0.0120825081774	0.0125653177786	0.010129969419	0.0123811830236	0.00474912244477	0.00669543822853	0.0105345546083	0.00374083495436	0.00553460073163	0.000554484725266	0.00156957071222	0.00220054280056	0.00734777020637	0.0391775777414	0.0115213354366	0.00632004869839	0.00458839406208	0.000151045993505	0.00432655259175	0.00194919316185	0.00537455057637	0.00299986047161	0.0309885145239	0.003269375067	0.023908390411
Adlercreutzia	genus	5.15224895667e-05	2.36306063614e-05	0.0	0.0	7.5789154572e-05	1.7238704339e-05	8.55633275578e-05	0.000185507246377	0.000565465480903	7.06923609835e-05	8.15245083053e-05	0.00277659120034	0.0	6.28190027483e-05	5.24054082381e-05	0.0	5.11796918983e-05	7.25636746245e-05	3.92842411267e-05	0.0	1.8992811221e-05	4.02825147031e-05	8.55541771827e-05	0.000185797629222	0.0	3.02539821804e-05	0.0	0.000317780768656	0.0	0.0	0.0	0.000103056660552	0.0	0.00354201339991	9.47520879299e-05	0.0001864245633	0.000150248446538	0.000998128509046	0.00268236684776	0.00103849683621	0.000677791046703	0.00132129896715	0.0	0.00210505009614	0.000119016920239	3.47017385571e-05	0.0	0.000121430450709	5.45896225128e-05	8.12730612311e-05	5.10321247225e-05	0.0	0.0001198552149	0.000661890026972	0.00207210940738	0.0	0.00110604741666	0.000151210766207	0.000217872834889	0.000222763661678	0.000801740923147	0.000122097140485	0.000190020142135	6.66503743529e-05	2.02044692286e-05	3.26824086935e-05	7.06127420693e-05	0.000537550115349	3.70034598235e-05	7.07276102909e-05	0.000144564379337	0.000112948405169	2.4698676151e-05	6.0077199201e-05	0.00015655270934	9.53916303384e-06	0.0	0.0	0.0	0.00207554104599	0.0	0.000872790748418	3.93910149095e-05	7.20876585928e-05	2.24124792685e-05	6.46419375343e-05	0.0	0.00023726199656	5.90173609403e-05	0.00032184093012	0.000393147992137	0.00105417837976	0.000735773297736	0.000355503845905	2.76021971349e-05	0.000274639764176	0.00107674236492	0.000194950774929	0.000629242227311	0.000962148214559	0.000206928661344	0.000856408792464	0.000838849681784	0.00147757080719	0.000292705772158	0.000679779839046	2.42624223602e-05	0.00166417670531	0.000301841231512	0.000328958189414	0.000322788896062	0.00134178503678	0.000512316078528	0.000410218161477	8.00730266003e-05	0.00157399430048	0.000699993170798	0.000177346890518	0.000174281813693	0.000754961173425	0.00156609073113	0.000971842824123	5.06585612969e-05	0.000571597933779	0.0	1.83271021186e-05	9.30174872876e-05	0.000195041080528	0.00187915859715	0.000656682271697	0.000155759773926	2.43042897071e-05	0.0	6.05436822668e-05	0.0	0.0	0.000148076068792	7.48166990872e-05	7.58164483785e-05	0.0	4.07680704472e-05	0.0	4.85001333754e-05	0.00092062193126	0.000459256005271	1.79038206753e-05	0.0	0.0	8.35600285961e-05	0.0	5.55987990659e-05	2.3254732338e-05	0.00168623333651	0.0	0.000834760273973
Asaccharobacter	genus	0.00252460198877	0.000708918190841	0.00112958730659	0.0107409277021	0.00112420579282	0.00212036063369	0.00462041968812	0.00153043478261	0.000591168457307	0.000848308331802	0.000856007337206	0.00332241682092	0.00160492176006	0.000942285041225	0.00683017154037	0.000352419950326	0.000562976610881	0.00166896451636	0.00186600145352	0.000531858312945	0.00157640333134	0.00214840078417	0.0044488172135	0.0168332652075	0.000555023506878	0.00270773140515	0.0	0.00284133393151	0.000504583298293	4.74969127007e-05	5.01869463752e-05	0.00385431910464	0.000380282359652	0.000298724021679	0.000730944678317	0.000596558602561	0.000482941435302	0.000623830318153	0.00575117637699	0.00364681447133	0.00025820611303	0.000576905182842	0.0	0.0026717943528	0.00178525380358	0.000312315647014	0.000983163328008	0.000688105887353	0.00141933018533	0.000162546122462	0.000102064249445	0.000377572210685	0.000383536687681	0.00200221733159	0.0045793617903	8.48788354624e-05	0.00394285421681	0.000993670749357	0.000562838156796	0.00870170553428	0.0163211545069	0.00024419428097	0.00902595675142	0.00246606385106	8.08178769144e-05	0.000130729634774	8.82659275866e-05	0.00250856720496	0.000351532868323	0.0003890018566	0.00820804420457	0.00533116472395	0.000197589409208	0.00160706507863	0.00455959765954	0.000133548282474	0.0	7.87240407476e-05	0.0	0.00942641558385	0.000357821144477	0.00261837224525	0.00194985523802	0.00177816224529	0.00484109552199	0.00440642540859	0.000126686514221	0.00156197481068	0.000983622682339	0.0025344973247	0.00248993728353	0.00210835675952	0.0017027896319	0.00244004912417	0.000496839548428	0.00164783858506	0.000685199686766	0.000389901549859	0.00544655567246	0.00238350353152	0.00103464330672	0.00147016842706	0.00319127596331	0.00122854201946	0.00247824220427	0.00182005569809	9.7049689441e-05	0.00618392934813	0.00146896066003	0.00046054146518	0.00218357194395	0.00483505297737	0.00375015369482	0.00171545776618	0.000864788687283	0.00506991848366	0.00247558560404	0.000945850082762	0.000813315130566	0.00357707794075	0.00279172695549	0.00338831687329	0.00104694360014	0.00554661698704	0.00065891937223	0.0	0.00052709909463	0.000731404051978	0.00711395754636	0.00152519753426	0.00233639660889	0.000631911532385	0.000573394495413	0.0010897862808	0.00041296716911	0.000685677408946	0.000274998413471	0.000168337572946	0.000966659716826	5.2808069073e-05	0.000346528598801	0.000440108560111	0.000339500933628	0.00409165302782	0.00281543898884	0.000304364951481	0.000539811066127	0.0	0.000492075723955	0.000127815945039	0.000574520923681	0.000744151434817	0.00346791384302	0.000281380641012	0.00177654109589
Atopobium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07622541527e-05	4.74630974417e-05	0.0	0.0	3.49369388254e-05	0.0	0.0	0.0	0.0	0.0	1.8992811221e-05	0.0	0.0	3.71595258445e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83021784282e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0245497535e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1068176015e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.58076413507e-05	0.000539811066127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Collinsella	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.000427816637789	0.0	5.14059528093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.92842411267e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26748602398e-05	0.0	0.0	0.0	0.0	0.0	0.00041056851664	0.0	0.0	0.0	0.0004452990588	0.0	0.0	0.0	0.0	0.0	9.75276734773e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101022346143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000299151354841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18926780962e-05	0.0	3.4488110224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102463215706	0.0	0.0	0.0	0.0	0.0	5.80939378976e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00954919368756	4.2366598174e-05	4.45027925502e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07680704472e-05	0.000330081420084	0.0	0.0	7.98706096124e-05	3.58076413507e-05	0.0248313090418	0.0	0.000129982266705	0.0	0.0	0.0	6.36314466609e-05	0.0	2.1404109589e-05
Coriobacterium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89875821213e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115050526356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59078616652e-05	0.0	0.0
Denitrobacterium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82769443934e-05	8.15245083053e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7385972783e-05	0.0	0.0	0.0	0.0	0.0	0.000170699440959	2.70720251228e-05	0.0	0.0	0.0	9.09276897547e-05	7.24532676424e-05	3.22757641287e-05	3.72196892156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.58841719203e-05	3.30945013486e-05	0.0	0.0	5.12058989196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47958429458e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000237822411519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74426659178e-05	3.19447993867e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.03154463494e-05	4.37340097527e-05	3.4488110224e-05	0.0	3.6471725295e-05	3.32038383637e-05	1.95137181439e-05	0.0	0.0	7.56443956958e-05	0.0	3.28958189414e-05	0.0	4.62684495443e-05	0.0	0.0	0.0	3.31367221154e-05	6.82920166633e-05	0.0	0.0	3.59505320679e-05	3.40454506767e-05	5.25320445472e-05	0.0	0.0	0.0	0.0	0.0	2.43801350659e-05	0.000134225614082	8.4733196348e-05	4.45027925502e-05	0.0	0.0	0.0	0.0	0.0	4.23074482263e-05	7.48166990872e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.54471699914e-05	0.0	0.0
